perfume_id,name,price,description,rate,rating_count,image,brand,brandid,gender,product_type,character_x,fragrance_family,size,year,ingredients,concentration,top_note,middle_note,base_note,source,language,file_format,image_resolution,data_source_url,status,created,created_by,updated,updated_by,last_verified
4b64e2ed-9884-45d8-ab5f-b62276f9581a,Batalat Vietnamese Oud Oil,226,"Charming aromatic drops for men and women
Vietnamese oud is one of the most beautiful and warm oud designs
A strong and persistent scent that stays with you for long hours and envelops your skin with a distinctive aromatic aura
Don't hesitate to buy all this beauty from the oriental oud family
About the brand:
Batalat is one of the largest elegant Arab perfume companies that come to you from the Kingdom of Saudi Arabia, which has a large number of aromatic blends distinguished by an oriental character with Western touches to satisfy the high tastes of its customers",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/1/21gs100128-batalat-batalat--vietnamese-oud-oil.png,Batalat,53,Unisex,Perfume Oil,Charismatic,Oriental,3 ml,2017.0,Vietnamese Agarwood Oil,Perfume Oil,Unknown,Unknown,Unknown,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
66d28268-4a6f-4c2c-b521-4618456998b7,Oud Lover Ehsas Air Spray - 500 ml,28,"This freshener evokes feelings, reflecting love and romance in the place, while delivering an irresistable special scent. The eco-friendly freshener is free of alcohol and gases.
About the brand:
Oud Lover is the place of innovations and distinctive aromatic creations of incense, oud and other elegant and distinctive oriental fragrances that are produced in the Kingdom of Saudi Arabia under the supervision of a group of experts in the field to satisfy the tastes of its customers and provide everything that is new and special.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/6/9/6931388896548-oud-lover-ehsas-airspray-500ml.png,Oud Lover,281,Unisex,Room Spray,Charismatic,Floral,500 ml,2017.0,Unknown,Eau de Parfum,Unknown,Unknown,Unknown,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
51904cf8-a648-4e4e-9c61-b987e9575ead,Noor Colored Coal Box - 80 Pcs,25,"This package contatins 80 pieces of inflammable colored coal that spreads the scent of incense evenly across the place, while remaining for a long time.
About the brand:
Noor is a Saudi brand that offers a wide collection of luxurious incense and Omani frankincense. The brand is based on the philisophy of credibility with clients to fulfill their taste.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/4/0/4008808080886-noor-noor-colored-coal.png,NOOR,264,Women,Perfume,Romantic,Floral,100 ml,2017.0,Unknown,Eau de Parfum,Unknown,Unknown,Unknown,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
57ee3d4f-f669-49b9-83cd-63f540812668,Layl Amber Gift Box - 1756 g,91,"Stay elegant with this rich and vital scent with this collection that has all you need. It features a shower gel, hand wash, body spray, deodorant and an air freshening incense. Enjoy an intense and concentrated scent for a long time with the luxurious Arabian oriental fragrance of amber.
Benefits:
It keeps your body clean with an amazing fragrance.
How to use:
Apply an amount of the shower gel on wet body. Apply a few drops of the hand wash on your wet palm, genty massage to lather. Use the body spray and deodorant, after your daily shower, on clean dry skin, before putting on your clothes.
About the brand:
Layl is a distinctive Arab brand that offers a collection of fragrances and oriental scents with a modern touch to fulfill different tastes. It also offers incense and luxurious air fresheners with captivating compositions.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/6/2/6281153000794_layl_layl_-_gift_box_-_amber-1.png,Layl,216,Women,Perfume,Charismatic,Floral,100 ml,2017.0,Unknown,Eau de Parfum,Unknown,Unknown,Unknown,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
27a6cee7-7d43-4b9c-9dd8-faebe5645939,Layl Oud Gift Box - 1756 g,91,"The perfect body set for you to stay refreshed and feeling vital. It features a shower gel, hand wash, body spray, deodorant and air freshening incense. Enjoy an intense and concentrated scent for a long time with the luxurious oriental fragrance of oud.
Benefits:
It provides a concentrated scent that remains for a long time.
How to use:
Apply an amount of the shower gel on wet body. Apply a few drops of the hand wash on your wet palm, genty massage to lather. Use the body spray and deodorant, after your daily shower, on clean dry skin, before putting on your clothes.
About the brand:
Layl is a distinctive Arab brand that offers a collection of fragrances and oriental scents with a modern touch to fulfill different tastes. It also offers incense and luxurious air fresheners with captivating compositions.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/6/2/6281153000756layl_layl_-_gift_box_-_oud-1.png,Layl,216,Unisex,Perfume,Charismatic,Floral,100 ml,2017.0,Unknown,Eau de Parfum,Unknown,Unknown,Unknown,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
a818d3d0-9ba2-493c-bd61-1073cdf7d41f,Ibrahim Alqurashi Musk Collection Pistachio EDP,115,"Taste the sweetness of delicious pistachio in a composition infused with luxurious musk.
The intense notes of musk draw the details of your elegance, boosting your look in all occasions.
It's your perfect choice that works perfectly on all different occasions.
The notes of musk are blended with pistachio, delivering a special look that gets the attention of everyone there.
About the brand:
Ibraheem Al.Qurashi is a Saudi brand that produces luxurious fragrances, air fresheners and original oud and bukhoor. The brand delivers its products across the kingdom and other Arab countries.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/0/1010372330_ibrahim_alqurashi_musk_collection_-_pistachio.png,Ibraheem Al.Qurashi,163,Women,Perfume,Romantic,Oriental,70 ml,2017.0,"Musk, Pistachio",Eau de Parfum,Musk,Pistachio,Unknown,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
286e0d44-20f9-4765-8fbe-f2cf1fd93a61,Ibraheem AlQurashi Musk Collection Cardamom EDP,115,"Elegant charming musky notes inspired by oriental style.
A powerful spicy composition infused with cardamom, delivering a glowing elegant fragrance.
An intense scent that remains for long hours, drawing your oriental identity and boosting your elegance.
It's a special rich fragrance that captivates the hearts of everyone around.
About the brand:
Ibraheem Al.Qurashi is a Saudi brand that produces luxurious fragrances, air fresheners and original oud and bukhoor. The brand delivers its products across the kingdom and other Arab countries.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/0/1010372331_ibrahim_alqurashi_musk_collection_-_cardamom.png,Ibraheem Al.Qurashi,163,Women,Perfume,Romantic,Oriental,70 ml,2017.0,"Musk, Cardamom",Eau de Parfum,Musk,Cardamom,Unknown,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
87c7b38d-db79-425f-bbda-5dc49d83dc34,Alkhuraiji French Mukhalat Perfume Oil,191,"Express the strength of your personality and the beauty of your look with different and distinctive scents
The charming French fragrance mix for men is your perfect choice for all different occasions
Feel free to add charm and beauty to your life and enjoy highlighting your elegance
Anyone who inhales the scent of your new perfume will be captured by your special scent
About the brand:
Al Khuraiji is one of the leading Saudi brands in the perfume industry. Al Khuraiji Perfumes & Cosmetics Factory is ISO certified for quality and organization, and it also produces skincare products & other cosmetics, with the highest standards of excellence.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/k/mk-004-alkhuraiji-french-mukhalat-for-men-1-tola.png,Al Khuraiji,17,Men,Perfume Oil,Romantic,Oriental,12 ml,2017.0,A mixture of French Oils,Perfume Oil,Unknown,Unknown,Unknown,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
31459cd5-a7b1-4f3f-979f-af4ae092f6fc,Alkhuraiji Dehn Oud Trad Perfume Oil,397,"Enjoy the sohphisticated, bold glimpses of the fragrance that spread over the horizon from the first moments
Trad distilled oil is present as soon as you appear to announce your unique appearance and your sense of confidence
It is a symbol of oriental prestige and sophistication that stays with you for a long time without fading
The fragrance changes according to your look to suit both men and women and expresses their good choices.
About the brand:
Al Khuraiji is one of the leading Saudi brands in the perfume industry. Al Khuraiji Perfumes & Cosmetics Factory is ISO certified for quality and organization, and it also produces skincare products & other cosmetics, with the highest standards of excellence.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/ad-r003-alkhuraiji-dehn-oud-trad-1-4-tola.png,Al Khuraiji,17,Unisex,Perfume Oil,Charismatic,Oud,3 ml,2017.0,Distilled Fat Trad,Perfume Oil,Unknown,Unknown,Unknown,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
97d6a3e3-b914-4c27-9f84-6a5b5cda97af,Alkhuraiji Dehn Oud Thailandi Perfume Oil,397,"From the mysterious and exciting forests of northern Thailand, you will embark on a new and exciting adventure
The Thai Oud concentrate has a calm and luxurious aroma that expresses oriental generosity
It is the best aromatic scent to paint your oriental identity and the majesty of your look on all different occasions
Nothing beats your attractiveness and looks with this concentrated and long-lasting perfume drops
About the brand:
Al Khuraiji is one of the leading Saudi brands in the perfume industry. Al Khuraiji Perfumes & Cosmetics Factory is ISO certified for quality and organization, and it also produces skincare products & other cosmetics, with the highest standards of excellence.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/ad-t003-alkhuraiji-dehn-oud-thailandi-1-4-tola.png,Al Khuraiji,17,Unisex,Perfume Oil,Charismatic,Oud,3 ml,,Unknown,Perfume Oil,Unknown,Unknown,Unknown,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
bf265db5-b09e-4f00-a1eb-7989b2d4e1e6,Alkhuraiji Dehn Oud Syoufi Perfume Oil,595,"Concentrated and aged drops of luxurious oud oil
Enjoy the luxury of your look and attractive appearance with this rare and precious fragrance
Agarwood drops are a symbol of pride and oriental majesty and draw the features of generosity
Your position rises in the hearts of everyone around you from the first encounter with your fragrance
About the brand:
Al Khuraiji is one of the leading Saudi brands in the perfume industry. Al Khuraiji Perfumes & Cosmetics Factory is ISO certified for quality and organization, and it also produces skincare products & other cosmetics, with the highest standards of excellence.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/ad-s003-alkhuraiji-dehn-oud-syoufi-1-4-tola.png,Al Khuraiji,17,Unisex,Perfume Oil,Charismatic,Oud,3 ml,2017.0,Aged Agarwood Oil,Perfume Oil,Unknown,Unknown,Unknown,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
a0f03065-ab1d-45dd-b3ab-b2d726c94f16,Alkhuraiji Dehn Oud Kamboudi Perfume Oil,349,"A symbol of aromatic richness and high standard amongst all
Concentrated Cambodian oud oil immerses you in a calm and luxurious scent that expresses oriental generosity
It is the best aromatic scent to highlight your oriental identity, for a special, unique look on different occasions
Nothing beats your attractiveness and the elegance of your look with these concentrated, long-lasting fragrance drops
About the brand:
Al Khuraiji is one of the leading Saudi brands in the perfume industry. Al Khuraiji Perfumes & Cosmetics Factory is ISO certified for quality and organization, and it also produces skincare products & other cosmetics, with the highest standards of excellence.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/ad-k003-alkhuraiji-dehn-oud-kamboudi-1-4-tola_1.png,Al Khuraiji,17,Unisex,Perfume Oil,Charismatic,Oud,3 ml,2017.0,Cambodian Oud Oil,Perfume Oil,Unknown,Unknown,Unknown,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
67529a4c-c1ef-4d88-baea-32db4dfe1e3b,Alkhuraiji Dehn Oud Hindi Perfume Oil,468,"A luxurious and majestic aromatic glow that reminds you of the mysterious oriental lands
Enjoy the strong aroma of concentrated Indian Oud to remain a symbol of oriental pride
Your rank among friends increases with your scent that captures their breath and keeps their eyes on you.
The fragrance is designed for men and women, with unique personalities, who seek to satisfy their refined taste
About the brand:
Al Khuraiji is one of the leading Saudi brands in the perfume industry. Al Khuraiji Perfumes & Cosmetics Factory is ISO certified for quality and organization, and it also produces skincare products & other cosmetics, with the highest standards of excellence.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/ad-h003-alkhuraiji-dehn-oud-hindi-1-4-tola.png,Al Khuraiji,17,Unisex,Perfume Oil,Charismatic,Oud,3 ml,2017.0,Indian Oud Oil,Perfume Oil,Unknown,Unknown,Unknown,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
addbcc9c-71fe-4d2f-9a24-41699f4852c3,Alkhuraiji Dehn Oud Brasheen Perfume Oil,556,"From the lands of Prachin, comes the concentrated natural oud oil
Pure concentrated aromatic drops that highlight your presence everywhere you go, even in the hearts of those who meet you
Express your luxurious oriental identity with elegant aromatic touches that remain remembered for long periods
Professional, high-quality design for elegant men and women
About the brand:
Al Khuraiji is one of the leading Saudi brands in the perfume industry. Al Khuraiji Perfumes & Cosmetics Factory is ISO certified for quality and organization, and it also produces skincare products & other cosmetics, with the highest standards of excellence.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/ad-b003-alkhuraiji-dehn-oud-brasheen-1-4-tola.png,Al Khuraiji,17,Unisex,Perfume Oil,Charismatic,Oud,3 ml,2017.0,Dehn Aoud Albrashin,Perfume Oil,Unknown,Unknown,Unknown,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
44782dd1-9cdf-4ace-9669-29741b4f929d,Alkhuraiji Alqaser Mukhalat Perfume Oil,238,"The grandeur of oriental palaces surrounded by charming and elegant French touches
It's the most beautiful combination to enjoy the look of royalty and highlight your appearance
Express your oriental tendencies and explore French scents with the intense blend of perfume and its intense scent
Nothing dominates the scene but your beauty and attractiveness only, the scent is in harmony with the male and female look
About the brand:
Al Khuraiji is one of the leading Saudi brands in the perfume industry. Al Khuraiji Perfumes & Cosmetics Factory is ISO certified for quality and organization, and it also produces skincare products & other cosmetics, with the highest standards of excellence.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/k/mk-008-alkhuraiji-alqaser-mukhalat-1-tola.png,Al Khuraiji,17,Women,Perfume Oil,Romantic,Oriental,12 ml,2017.0,"Oriental Essential Oils, French Essential Oils",Perfume Oil,Oriental Essential Oils, French Essential Oils,Unknown,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
a89542d8-eeab-4590-a8b6-83ef9502c12f,Alkhuraiji Alkabah Mukhalat Perfume Oil,238,"The glory of the Kaaba and the Grand Mosque in Mecca exude a sense of prestige and luxury
It's the most beautiful combination to enjoy the looks of kings and princes and highlight your appearance
Express your oriental tendencies and explore French scents with the intense blend of perfume and its intense scent
Nothing dominates the scene but your beauty and attractiveness only, the scent is in harmony with the male and female look
About the brand:
Al Khuraiji is one of the leading Saudi brands in the perfume industry. Al Khuraiji Perfumes & Cosmetics Factory is ISO certified for quality and organization, and it also produces skincare products & other cosmetics, with the highest standards of excellence.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/k/mk-006-alkhuraiji-alkabah-mukhalat-1-tola.png,Al Khuraiji,17,Women,Perfume Oil,Romantic,Oriental,12 ml,2017.0,"Oriental Essential Oils, French Essential Oils",Perfume Oil,Oriental Essential Oils, French Essential Oils,Unknown,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
df9ffeb7-088c-4437-b4ed-aa025a46e07c,Alkhuraiji Alhejaz Mukhalat Perfume Oil,238,"The majestic lands of Hejaz and the enchanting oriental environment with glowing touches from the heart of soft French magic
It's the most beautiful combination to enjoy the look of royalty and highlight your appearance
Express your oriental tendencies and explore French scents with the intense blend of perfume and its intense scent
Nothing dominates the scene but only your beauty, the scent is in harmony with the male and female look
About the brand:
Al Khuraiji is one of the leading Saudi brands in the perfume industry. Al Khuraiji Perfumes & Cosmetics Factory is ISO certified for quality and organization, and it also produces skincare products & other cosmetics, with the highest standards of excellence.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/k/mk-007-alkhuraiji-alhejaz-mukhalat-1-tola.png,Al Khuraiji,17,Women,Perfume Oil,Romantic,Oriental,12 ml,2017.0,"Oriental Essential Oils, French Essential Oils",Perfume Oil,Oriental Essential Oils, French Essential Oils,Unknown,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
18790698-0d8b-4b7a-a619-6a60a2856bd6,Two Mark Leather EDP,289,"Luxury and classic elegance in your life will highlight your position in society
Dress up a suit of seduction and elegance with the warm oriental blend of oud wood and leather
The warmth and intensity of the scent quickly turns into a soft blend with notes of Bulgarian rose and plum
Discover your strong enthusiasm and passion for life with notes of cardamom and spicy nutmeg among an intense fragrance
About the brand:
From the lands of the Arabian Peninsula and the heart of the Kingdom of Saudi Arabia, Two Mark Oriental perfumes are designed with precision and incomparable professionalism and the finest types of precious oriental perfumes to satisfy the tastes of their customers and express their elegance on all occasions.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6281150544215-two-mark-leather.png,Two Mark,358,Women,Perfume,Classical,Leather,75 ml,2017.0,"Leather, Woody Agarwood oud, Incense, Nutmeg, Cardamom, Plum, Citruses, Bulgarian Rose",Eau de Parfum,"Leather, Woody Agarwood oud"," Incense, Nutmeg, ","Cardamom, Plum, Citruses, Bulgarian Rose",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
e6b401ba-a96e-41a5-96a0-93e2768d6ff8,Two Mark Amber EDP,416,"The luxury of the scent is worth a try to enter the world of oriental perfumes now
Drops of amber dipped in agarwood scented with incense for a calm and sexy scent
Suddenly! The scent contrasts and spreads with notes of rose and jasmine to reveal your bright and romantic side
Enjoy all your moments and days with the glowing scent and put a smile on your face
About the brand:
From the lands of the Arabian Peninsula and the heart of the Kingdom of Saudi Arabia, Two Mark Oriental perfumes are designed with precision and incomparable professionalism and the finest types of precious oriental perfumes to satisfy the tastes of their customers and express their elegance on all occasions.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6281150544185-two-mark-amber.png,Two Mark,358,Women,Perfume,Romantic,Woody,75 ml,2017.0,"Amber, Oud Wood,  Incense, Vanilla, Rose, Berries, Jasmine, Citruses",Eau de Parfum,"Amber, Oud Wood"," Incense, Vanilla, Rose","Berries, Jasmine, Citruses",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
5f9299b0-89eb-4bc2-9004-99035612b4ea,Two Mark Patchouli EDP,321,"Melodies from the East carry fragrant and glowing tones for the luxury of your look
A warm fragrance of patchouli with sweet and delicious powdery notes to evoke your delicate feelings
It's sweet and soft! The scent of lavender with the fragrance of iris know their destination directly to your heart, with their velvety scent
The oriental flowers embody the details of your attractiveness and the beauty of your appearance, captivating hearts
About the brand:
From the lands of the Arabian Peninsula and the heart of the Kingdom of Saudi Arabia, Two Mark Oriental perfumes are designed with precision and incomparable professionalism and the finest types of precious oriental perfumes to satisfy the tastes of their customers and express their elegance on all occasions.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6281150544246-two-mark-patchouli.png,Two Mark,358,Women,Perfume,Romantic,Oriental,75 ml,2017.0,"Patchouli, Sandalwood, Sweet Powder, Orris,  Lavender, Oriental Floral, Rose, Citrus",Eau de Parfum,"Patchouli, Sandalwood","Sweet Powder, Orris"," Lavender, Oriental Floral, Rose, Citrus",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
613d8474-df5d-4b28-b262-0e9ae3901800,Two Mark Oud EDP,300,"A new feeling that makes your soul search for the secret of elegance and sophistication
The calm scent of agarwood harmonizes with the notes of patchouli, creating a soft aromatic effect
Enjoy the feeling of comfort when the notes of lavender enter your heart and fill it with the splendor of the scent
The oriental fragrance for men and women will be your personal brand, attracting everyone's attention
About the brand:
From the lands of the Arabian Peninsula and the heart of the Kingdom of Saudi Arabia, Two Mark Oriental perfumes are designed with precision and incomparable professionalism and the finest types of precious oriental perfumes to satisfy the tastes of their customers and express their elegance on all occasions.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6281150544208-two-mark-oud.png,Two Mark,358,Unisex,Perfume,Charismatic,Oud,75 ml,2017.0,"Dehn Aloud, Musk, Incense, Woods, Saffron, Nutmeg, Lavender, Vetiver",Eau de Parfum,"Dehn Aloud, Musk","Incense, Woods, Saffron","Nutmeg, Lavender, Vetiver",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
6a66edef-433b-451b-888e-7fc28827fe99,Alsalman Group For Oud Amber EDP,180,"The flames of longing and magic begin in your heart with the first drops of this perfume
Drops of vibrant musk with spicy saffron notes announce your unique presence
If you are looking for the secret of elegance in all societies, you are about to reach the answer
Do not hesitate to own the perfume and experiment now to enjoy special moments in your life that remain in your memory forever
About the brand:
Alsalman Group is a Saudi company specialized in producing different kinds of saffron, natural and aritificial oud, in addition to fragrances and incense. It has an expertise of over 60 years, offering products with high-quality and low prices.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6287006665752-alsalman-group-for-oud-_-_---amber-edp.png,Alsalman Group For Oud,22,Unisex,Perfume,Charismatic,Woody Oriental,50 ml,2017.0,"Amber, Cardamom, Musk",Eau de Parfum,Amber,Cardamom,Musk,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
d2570a61-cfe7-4252-8370-5cd0eb055572,Alsalman Group For Oud Musk EDP,180,"A different presence and romance to enjoy on your special days
Powder particles fly with the fragrance of jasmine to add to the beauty and charm of your look
The fragrance helps you express your glowing feelings and passion without saying a word
The fragrance contains concentrated drops of musk to give it an oriental masculine character that attracts women's hearts
About the brand:
Alsalman Group is a Saudi company specialized in producing different kinds of saffron, natural and aritificial oud, in addition to fragrances and incense. It has an expertise of over 60 years, offering products with high-quality and low prices.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6287006665745-alsalman-group-for-oud-_-_---musk-edp.png,Alsalman Group For Oud,22,Unisex,Perfume,Charismatic,Floral,50 ml,2017.0,"Musk, Jasmine, Powder",Eau de Parfum,Musk,Jasmine, Powder,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
468da938-19c1-4a12-82af-34081a58d255,Alsalman Group For Oud Ward EDP,180,"Nothing beats the magic and glowing fragrance of flowers
Gardenia with tuberose will reflect the purity of the light scents and immerse you in a sense of sophistication and uniqueness
Express your delicate feelings with the fragrant, dreamy scents of roses
The fragrance helps you live moments of romance that will remain in your heart for a long time
About the brand:
Alsalman Group is a Saudi company specialized in producing different kinds of saffron, natural and aritificial oud, in addition to fragrances and incense. It has an expertise of over 60 years, offering products with high-quality and low prices.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6287006665776-alsalman-group-for-oud-_-_---ward-edp.png,Alsalman Group For Oud,22,Unisex,Perfume,Charismatic,Floral Oriental,50 ml,2017.0,"Rose, Gardenia, Tuberose",Eau de Parfum,Rose,Gardenia,Tuberose,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
